model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen2.5-7b,C,6,7,R_harm,R_harm,-2.0,2.0,-1.5440236330032349,-1.5503081113100052,-1.5374706536531448,-0.0004000067710876465,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,4.563311576843262
qwen2.5-7b,C,6,7,R_harm,R_control,-2.0,2.0,-0.2750574052333832,-0.2802626989781857,-0.26973929554224013,-0.0043999552726745605,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,3.2808449268341064
qwen2.5-7b,C,6,7,R_harm,R_role,-2.0,2.0,0.0015885098837316036,0.00023705340681772215,0.002966510091209783,0.017999976873397827,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,9.503987312316895
qwen2.5-7b,C,6,17,R_harm,R_harm,-2.0,2.0,-0.07271770387887955,-0.08001600429415703,-0.06605176888406278,0.0003999471664428711,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,23.48501205444336
qwen2.5-7b,C,6,17,R_harm,R_control,-2.0,2.0,0.053832996636629105,0.04441669508814812,0.06280540637671947,0.013200044631958008,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,26.395238876342773
qwen2.5-7b,C,6,17,R_harm,R_role,-2.0,2.0,0.04246263578534126,0.03667740998789668,0.048027276154607536,0.011599995195865631,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,22.735044479370117
qwen2.5-7b,C,6,27,R_harm,R_harm,-2.0,2.0,-0.007955562323331833,-0.014035671739839018,-0.0015423425764311111,0.0004000067710876465,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,206.79986572265625
qwen2.5-7b,C,6,27,R_harm,R_control,-2.0,2.0,0.015872962772846222,0.010361330676823854,0.02151985131204128,0.003999948501586914,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,256.7321472167969
qwen2.5-7b,C,6,27,R_harm,R_role,-2.0,2.0,0.027181686833500862,0.01086944593116641,0.04411080554127693,0.03720000386238098,0.08495723456144333,0.15005427598953247,0.052812485955655575,2.8412651530080737,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.9502539038658142,98.78836059570312
qwen2.5-7b,C,6,7,R_harm,R_harm,4.0,4.0,2.864807367324829,2.8394555389881133,2.890066033601761,0.0003999471664428711,0.2836936116218567,0.451683908700943,0.17688842304050922,2.553496158408868,0.4,0.010000000000000009,0.020000000000000018,0.0,-1.384433627128601,4.563311576843262
