model,concept,factor,level_a,level_b,layer,cosine,split_half_floor,at_floor
qwen3.5-9b,R_harm,category,Malware/Hacking,cat27,16,0.1756610870361328,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat28,16,0.13475096225738525,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat32,16,0.18647104501724243,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat39,16,0.19226109981536865,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat44,16,0.14895124733448029,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat7,16,0.09314077347517014,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,Privacy,16,0.5799691677093506,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,Sexual/Adult content,16,0.7002773880958557,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat1,16,0.28359007835388184,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat10,16,0.33398476243019104,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat11,16,0.3016234338283539,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat12,16,0.3471185564994812,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat14,16,0.2033613622188568,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat22,16,0.3266621530056,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat23,16,0.24386414885520935,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat24,16,0.31064513325691223,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat27,16,0.3253551721572876,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat28,16,0.2599325478076935,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat32,16,0.21365100145339966,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat39,16,0.39202046394348145,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat44,16,0.21448658406734467,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Physical harm,cat7,16,0.1989087164402008,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,Sexual/Adult content,16,0.5036276578903198,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat1,16,0.22070537507534027,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat10,16,0.2609808146953583,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat11,16,0.23573359847068787,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat12,16,0.23330242931842804,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat14,16,0.18897870182991028,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat22,16,0.20972436666488647,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat23,16,0.21048703789710999,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat24,16,0.21719366312026978,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat27,16,0.23973268270492554,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Privacy,cat28,16,0.1784486472606659,0.9343568682670593,False
