model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,margin_shift,class_gap
qwen2.5-7b,C,13,20,R_control,R_role,1.0,1.0,0.0637553334236145,0.045862232055515054,0.0824746254831552,0.06279999017715454,1.0540837049484253,0.7752529978752136,0.12376473005861044,6.263925090032372,4.813339710235596,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,1.0,1.0,0.1486777514219284,0.10906809400767088,0.1918854836374521,0.010399997234344482,1.0540837049484253,0.7752529978752136,0.12376473005861044,6.263925090032372,4.813339710235596,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,1.0,1.0,0.15003450214862823,0.11631771493703127,0.18699353374540797,0.06319999694824219,1.0540837049484253,0.7752529978752136,0.12376473005861044,6.263925090032372,4.813339710235596,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,1.0,1.0,0.0323752835392952,-0.007047064730431885,0.07545240055769677,0.07199999690055847,1.0540837049484253,0.7752529978752136,0.12376473005861044,6.263925090032372,4.813339710235596,98.78836059570312
qwen2.5-7b,C,13,14,R_control,R_harm,-1.0,1.0,-0.2251916080713272,-0.24908267594873906,-0.20181773714721205,-0.0012000203132629395,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,15.548502922058105
qwen2.5-7b,C,13,14,R_control,R_control,-1.0,1.0,-0.7525152564048767,-0.7904709294438362,-0.7151964604854584,-0.1363999843597412,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,13.767318725585938
qwen2.5-7b,C,13,14,R_control,R_role,-1.0,1.0,0.056916940957307816,0.05196974035352468,0.06179355252534151,0.019200004637241364,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,21.346614837646484
qwen2.5-7b,C,13,20,R_control,R_harm,-1.0,1.0,-0.1741149127483368,-0.2229675568640232,-0.1312693972140552,-0.020799994468688965,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,60.964229583740234
qwen2.5-7b,C,13,20,R_control,R_control,-1.0,1.0,-0.19681468605995178,-0.2399884957820177,-0.1584729287773371,-0.11920005083084106,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,73.20159149169922
qwen2.5-7b,C,13,20,R_control,R_role,-1.0,1.0,-0.0026633674278855324,-0.02470884146168828,0.018759392108768213,-0.09560000896453857,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,-1.0,1.0,-0.17878414690494537,-0.23243473209440707,-0.13179458677768707,-0.026800036430358887,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,-1.0,1.0,-0.17858748137950897,-0.22165756449103355,-0.13939344435930254,-0.1292000412940979,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,-1.0,1.0,-0.001904916949570179,-0.044239376205950975,0.03943232698366044,-0.04800000786781311,1.5088893175125122,0.17460766434669495,0.12376473005861044,1.4108030960355762,-5.067441463470459,98.78836059570312
qwen2.5-7b,C,13,14,R_control,R_harm,2.0,2.0,0.7720468044281006,0.7486533373594284,0.7954561427235604,-0.000800013542175293,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,15.548502922058105
qwen2.5-7b,C,13,14,R_control,R_control,2.0,2.0,1.9034727811813354,1.864801162481308,1.9403703570365907,0.06040000915527344,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,13.767318725585938
qwen2.5-7b,C,13,14,R_control,R_role,2.0,2.0,-0.16744546592235565,-0.1736696369946003,-0.16159034408628942,-0.01680000126361847,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,21.346614837646484
qwen2.5-7b,C,13,20,R_control,R_harm,2.0,2.0,0.34578177332878113,0.2783769994974136,0.4157842501997946,0.010800004005432129,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,60.964229583740234
qwen2.5-7b,C,13,20,R_control,R_control,2.0,2.0,0.40266895294189453,0.34599982798099516,0.46067523881793015,0.04719996452331543,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,73.20159149169922
qwen2.5-7b,C,13,20,R_control,R_role,2.0,2.0,0.16646632552146912,0.13999956846237183,0.19294983819127082,0.06599998474121094,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,2.0,2.0,0.31469348073005676,0.24997242465615271,0.3832055903971195,0.0031999945640563965,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,2.0,2.0,0.298249751329422,0.243675921484828,0.35452437177300455,0.06919997930526733,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,2.0,2.0,0.046617064625024796,-0.01109172839205712,0.10313633140176531,0.025600016117095947,3.1430814266204834,4.246419429779053,0.4996964856982231,8.497997387044967,9.18130874633789,98.78836059570312
qwen2.5-7b,C,13,14,R_control,R_harm,-2.0,2.0,-0.3207551836967468,-0.36643720269203184,-0.2761178195476532,-0.003200054168701172,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,15.548502922058105
qwen2.5-7b,C,13,14,R_control,R_control,-2.0,2.0,-1.3060121536254883,-1.3772592008113862,-1.2363013237714768,-0.33560001850128174,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,13.767318725585938
qwen2.5-7b,C,13,14,R_control,R_role,-2.0,2.0,0.08384618163108826,0.07388768456876278,0.09382133800536394,0.03800000250339508,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,21.346614837646484
qwen2.5-7b,C,13,20,R_control,R_harm,-2.0,2.0,-0.38192880153656006,-0.4607600398361683,-0.3067956678569317,-0.03720003366470337,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,60.964229583740234
qwen2.5-7b,C,13,20,R_control,R_control,-2.0,2.0,-0.41295158863067627,-0.4914776600897312,-0.34035309702157973,-0.30720001459121704,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,73.20159149169922
qwen2.5-7b,C,13,20,R_control,R_role,-2.0,2.0,0.027226364240050316,-0.008107835077680647,0.06015686048194763,-0.2112000286579132,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,-2.0,2.0,-0.3964950442314148,-0.4808084838092327,-0.3186181537806988,-0.05840003490447998,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,-2.0,2.0,-0.37545228004455566,-0.4532088339328766,-0.3045001611113548,-0.3763999938964844,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,-2.0,2.0,0.04049212858080864,-0.02271377118304372,0.10096630305051797,-0.057999998331069946,4.577080726623535,0.5942526459693909,0.4996964856982231,1.1892271868573279,-10.50455093383789,98.78836059570312
qwen2.5-7b,C,13,14,R_control,R_harm,4.0,4.0,1.6698077917099,1.6439438611268997,1.6961858540773391,-0.001600027084350586,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,15.548502922058105
qwen2.5-7b,C,13,14,R_control,R_control,4.0,4.0,3.7849349975585938,3.739872431755066,3.8290733814239504,0.055599987506866455,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,13.767318725585938
qwen2.5-7b,C,13,14,R_control,R_role,4.0,4.0,-0.38132840394973755,-0.3905972197651863,-0.37227852940559386,-0.013199999928474426,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,21.346614837646484
qwen2.5-7b,C,13,20,R_control,R_harm,4.0,4.0,0.4072512686252594,0.31900921985507014,0.4970424100756645,-0.028400003910064697,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,60.964229583740234
qwen2.5-7b,C,13,20,R_control,R_control,4.0,4.0,0.5076112747192383,0.4350662223994732,0.5786282151937484,0.0015999674797058105,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,73.20159149169922
qwen2.5-7b,C,13,20,R_control,R_role,4.0,4.0,0.1775757372379303,0.14096997268497943,0.21480768397450445,0.022799968719482422,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,4.0,4.0,0.44327643513679504,0.3560873717069626,0.5338399171829223,-0.03519999980926514,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,4.0,4.0,0.3597063720226288,0.2923146463930607,0.4275789372622967,0.03200000524520874,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,4.0,4.0,-0.29463088512420654,-0.37045133411884307,-0.21887275092303762,-0.10519999265670776,3.820801019668579,5.8970465660095215,1.9675198048353195,2.99719807217041,7.288183689117432,98.78836059570312
qwen2.5-7b,C,13,14,R_control,R_harm,-4.0,4.0,-0.32789862155914307,-0.3911627434194088,-0.26778535172343254,-0.004800021648406982,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,15.548502922058105
qwen2.5-7b,C,13,14,R_control,R_control,-4.0,4.0,-2.0886199474334717,-2.1844525039196014,-1.9975103348493577,-0.5376000106334686,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,13.767318725585938
qwen2.5-7b,C,13,14,R_control,R_role,-4.0,4.0,0.08218788355588913,0.06867023594677449,0.09600762333720922,0.04720000922679901,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,21.346614837646484
qwen2.5-7b,C,13,20,R_control,R_harm,-4.0,4.0,-0.44538772106170654,-0.5526940166950226,-0.34363684430718433,-0.09119999408721924,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,60.964229583740234
qwen2.5-7b,C,13,20,R_control,R_control,-4.0,4.0,-0.48513248562812805,-0.5859473541378974,-0.392171373218298,-0.7164000272750854,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,73.20159149169922
qwen2.5-7b,C,13,20,R_control,R_role,-4.0,4.0,0.28931725025177,0.2479672275483608,0.3317826516926288,-0.2852000296115875,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,32.73752212524414
qwen2.5-7b,C,13,27,R_control,R_harm,-4.0,4.0,-0.5376303195953369,-0.6481948211789131,-0.4356543779373169,-0.1924000382423401,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,206.79986572265625
qwen2.5-7b,C,13,27,R_control,R_control,-4.0,4.0,-0.48210209608078003,-0.5740033745765686,-0.3966620624065399,-0.6064000129699707,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,256.7321472167969
qwen2.5-7b,C,13,27,R_control,R_role,-4.0,4.0,0.38760992884635925,0.3115717522799969,0.466577734798193,0.10280001163482666,7.804995536804199,1.9509589672088623,1.9675198048353195,0.9915828864412151,-13.069316864013672,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,0.25,0.25,-0.11201412975788116,-0.11415158733725547,-0.10971415694803,0.0003999471664428711,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,0.25,0.25,-0.04898323491215706,-0.05319359004497528,-0.045043347682803866,-0.010399997234344482,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,0.25,0.25,0.24606795608997345,0.24368820562958718,0.2483339324593544,-0.010399997234344482,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,0.25,0.25,-0.011967840604484081,-0.022197859128937125,-0.0023431697569321853,-0.004800021648406982,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,0.25,0.25,0.006204317323863506,-0.001875166269019246,0.013884388236328956,-0.022000014781951904,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,0.25,0.25,0.15752241015434265,0.1490378625690937,0.16638530232012272,0.0252000093460083,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,0.25,0.25,-0.024026617407798767,-0.03255326505750418,-0.016007455158978702,-0.003600001335144043,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,0.25,0.25,0.0018390495097264647,-0.0050997906713746485,0.008243117039091877,-0.0196000337600708,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,0.25,0.25,0.14243145287036896,0.12388915456831455,0.16080664955079552,0.05640000104904175,0.08442789316177368,0.1285104900598526,0.008624289417639375,14.900994602176542,0.12529297173023224,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,-0.25,0.25,0.10835010558366776,0.10644273571670056,0.11024792287498712,-0.0004000067710876465,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,-0.25,0.25,0.05146418884396553,0.048665535543113946,0.054364253859966995,0.0067999958992004395,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,-0.25,0.25,-0.24092908203601837,-0.24286915138363838,-0.23897418417036534,-0.0015999972820281982,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,-0.25,0.25,0.010057712905108929,0.0015686150640249253,0.01913488563150167,0.00279998779296875,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,-0.25,0.25,-0.004050398711115122,-0.010912238992750645,0.0035457141231745428,0.012799978256225586,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,-0.25,0.25,-0.13297885656356812,-0.14016266353428364,-0.12608309760689734,-0.018800020217895508,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,-0.25,0.25,0.021140286698937416,0.014189835009165108,0.02888998510316013,0.0031999945640563965,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,-0.25,0.25,-0.004898310173302889,-0.010761208250187337,0.0017283372231759117,0.01919996738433838,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,-0.25,0.25,-0.1360352486371994,-0.1529423788189888,-0.12013682052493095,-0.0543999969959259,0.06878456473350525,0.08678808808326721,0.008624289417639375,10.063216095897522,-0.14558593928813934,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,0.5,0.5,-0.2259027659893036,-0.2308698084205389,-0.22045612037181855,0.0003999471664428711,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,0.5,0.5,-0.0962960422039032,-0.10613063536584377,-0.0869142146781087,-0.02039998769760132,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,0.5,0.5,0.49482476711273193,0.4896325573325157,0.4996535286307335,-0.019199997186660767,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,0.5,0.5,-0.02863147109746933,-0.04828997030854225,-0.009373851143755019,-0.008800029754638672,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,0.5,0.5,0.01325053907930851,-0.002749844011850655,0.0283123870845884,-0.040400028228759766,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,0.5,0.5,0.3440534472465515,0.3255613587796688,0.3636155389249325,0.04559999704360962,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,0.5,0.5,-0.05213022232055664,-0.07032990902662277,-0.03555943490937352,-0.008800029754638672,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,0.5,0.5,0.0004674228257499635,-0.01306531117297709,0.013362778141163286,-0.041600048542022705,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,0.5,0.5,0.29179802536964417,0.25511289983987806,0.3284762501716614,0.09920001029968262,0.45162197947502136,0.535291314125061,0.029921111650764942,17.89008778727565,0.09068359434604645,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,-0.5,0.5,0.21319471299648285,0.20917782559990883,0.21732814833521844,-0.0004000067710876465,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,-0.5,0.5,0.10480234771966934,0.10014400351792574,0.10956030581146478,0.013199985027313232,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,-0.5,0.5,-0.47539329528808594,-0.4789737656712532,-0.47175940647721293,0.0020000040531158447,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,-0.5,0.5,0.01995050348341465,0.004292553768027574,0.03586913114413619,0.0031999945640563965,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,-0.5,0.5,-0.006105854641646147,-0.01899664429947734,0.00724268922349438,0.022399961948394775,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,-0.5,0.5,-0.24832111597061157,-0.26053932383656503,-0.23665717430412772,-0.03200000524520874,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,-0.5,0.5,0.04177636653184891,0.02809134777635336,0.056326699350029215,0.007600009441375732,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,-0.5,0.5,-0.011773097328841686,-0.022494150791317225,0.000694651639787479,0.033199965953826904,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,-0.5,0.5,-0.2727862298488617,-0.30136739537119867,-0.24375022985041142,-0.0828000009059906,0.27293336391448975,0.30091041326522827,0.029921111650764942,10.056792567649651,-0.2042578160762787,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,1.0,1.0,-0.4468713402748108,-0.4593774743378162,-0.4332609809935093,0.0003999471664428711,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,1.0,1.0,-0.18949274718761444,-0.21298622600734235,-0.16719151362776757,-0.050000011920928955,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,1.0,1.0,0.9779090881347656,0.9664971500635147,0.9881438985466957,-0.035599999129772186,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,1.0,1.0,-0.0987108051776886,-0.1372716724872589,-0.06426350306719542,-0.013599991798400879,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,1.0,1.0,0.0021618627943098545,-0.030997100053355098,0.03210390955209731,-0.07680004835128784,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,1.0,1.0,0.7452970147132874,0.7075848832726479,0.7827824860811233,0.05519998073577881,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,1.0,1.0,-0.12186228483915329,-0.15591606236994265,-0.08919659517705444,-0.02120000123977661,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,1.0,1.0,-0.021363377571105957,-0.04880220415070653,0.004234944691415872,-0.06560003757476807,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,1.0,1.0,0.5742320418357849,0.5068369314074517,0.6444504633545876,0.09560000896453857,1.6397286653518677,2.0887842178344727,0.12376473005861044,16.87705549751776,0.01810546964406967,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,-1.0,1.0,0.40685054659843445,0.3980223976075649,0.41541874781250954,-0.0012000203132629395,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,-1.0,1.0,0.21335984766483307,0.20564345940947532,0.22121608257293698,0.022800028324127197,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,-1.0,1.0,-0.9169233441352844,-0.9228219851851464,-0.9111941263079644,0.0012000054121017456,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,-1.0,1.0,0.04254527390003204,0.014627363299950957,0.07192290015518665,0.00839996337890625,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,-1.0,1.0,-0.0025510722771286964,-0.024043487990275024,0.02022211393341421,0.03799998760223389,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,-1.0,1.0,-0.4447389543056488,-0.4652959629893303,-0.4254695393145084,-0.04760003089904785,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,-1.0,1.0,0.07297568023204803,0.04865902438759804,0.10006228722631931,0.007999956607818604,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,-1.0,1.0,-0.03204180672764778,-0.05035663591697812,-0.011687708599492912,0.04719996452331543,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,-1.0,1.0,-0.5180922746658325,-0.5646623462438584,-0.4706097632646561,-0.12080000340938568,0.759227454662323,0.9020496606826782,0.12376473005861044,7.288422640727294,0.08693359047174454,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,2.0,2.0,-0.8188939094543457,-0.8488206714391708,-0.7892634093761445,0.001199960708618164,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,15.548502922058105
qwen2.5-7b,C,13,14,R_role,R_control,2.0,2.0,-0.39374884963035583,-0.43668689429759977,-0.3509976238012314,-0.07599997520446777,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,13.767318725585938
qwen2.5-7b,C,13,14,R_role,R_role,2.0,2.0,1.8320863246917725,1.8129470378160477,1.8498039931058883,-0.05679999850690365,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,21.346614837646484
qwen2.5-7b,C,13,20,R_role,R_harm,2.0,2.0,-0.2670174241065979,-0.3428179003298283,-0.19600844979286197,-0.01759999990463257,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,60.964229583740234
qwen2.5-7b,C,13,20,R_role,R_control,2.0,2.0,-0.08892402797937393,-0.15659321770071982,-0.024313581502065067,-0.15560001134872437,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,73.20159149169922
qwen2.5-7b,C,13,20,R_role,R_role,2.0,2.0,1.1630527973175049,1.1129260987043381,1.212704274058342,-0.20640000700950623,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,32.73752212524414
qwen2.5-7b,C,13,27,R_role,R_harm,2.0,2.0,-0.27003800868988037,-0.33574825450778006,-0.208787639439106,-0.04000002145767212,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,206.79986572265625
qwen2.5-7b,C,13,27,R_role,R_control,2.0,2.0,-0.1256243735551834,-0.17929677590727805,-0.07571918182075024,-0.09000003337860107,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,256.7321472167969
qwen2.5-7b,C,13,27,R_role,R_role,2.0,2.0,0.8554800152778625,0.7497400343418121,0.9605890810489655,0.12360000610351562,3.8069069385528564,4.343769073486328,0.4996964856982231,8.692814934283165,-1.619785189628601,98.78836059570312
qwen2.5-7b,C,13,14,R_role,R_harm,-2.0,2.0,0.74953293800354,0.731000603735447,0.767537672817707,-0.0012000203132629395,1.1387457847595215,1.5633764266967773,0.4996964856982231,3.1286520346691655,1.2619335651397705,15.548502922058105
