concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_harm_at_post,20,0.7407,0.978804886341095,0.9817625284194946,0.9591456651687622,0.9946938157081604,0.6523078083992004,0.2565187513828277,qwen2.5-7b
R_harm_at_post,21,0.7778,0.9796215295791626,0.9820062518119812,0.9603894352912904,0.9948927760124208,0.6523078083992004,0.3578625023365021,qwen2.5-7b
R_harm_at_post,22,0.8148,0.98014235496521,0.984375,0.964719831943512,0.9955624341964722,0.6523078083992004,0.3887250125408172,qwen2.5-7b
R_harm_at_post,23,0.8519,0.9734826683998108,0.979531228542328,0.956112265586853,0.9939242005348206,0.6523078083992004,0.1135499998927116,qwen2.5-7b
R_harm_at_post,24,0.8889,0.9706708192825316,0.9761687517166138,0.9502843618392944,0.9924055933952332,0.6523078083992004,0.2277500033378601,qwen2.5-7b
R_harm_at_post,25,0.9259,0.9724041819572448,0.9759187698364258,0.9501855373382568,0.9929009675979614,0.6523078083992004,0.732143759727478,qwen2.5-7b
R_harm_at_post,26,0.963,0.9752007126808168,0.9771562218666076,0.9522267580032348,0.993263065814972,0.6523078083992004,0.8111125230789185,qwen2.5-7b
R_harm_at_post,27,1.0,0.9753180742263794,0.978112518787384,0.951921045780182,0.9943516850471495,0.6523078083992004,0.312562495470047,qwen2.5-7b
R_control_harmless,0,0.0,0.8142086863517761,0.6797435879707336,0.1209465786814689,0.9416243433952332,0.4699232280254364,0.5682051181793213,qwen2.5-7b
R_control_harmless,1,0.037,0.8062013983726501,0.766410231590271,0.3565326631069183,0.9092555046081544,0.4699232280254364,0.593589723110199,qwen2.5-7b
R_control_harmless,2,0.0741,0.8339754939079285,0.7082051038742065,0.2208542674779892,0.9337140917778016,0.4699232280254364,0.6166666746139526,qwen2.5-7b
R_control_harmless,3,0.1111,0.8187986016273499,0.6856410503387451,0.2360476553440094,0.9248711466789246,0.4699232280254364,0.5069230794906616,qwen2.5-7b
R_control_harmless,4,0.1481,0.8420329689979553,0.7235897183418274,0.3181818127632141,0.93358713388443,0.4699232280254364,0.4810256361961365,qwen2.5-7b
R_control_harmless,5,0.1852,0.7967032790184021,0.6569230556488037,0.2511306703090668,0.8819054365158081,0.4699232280254364,0.6489743590354919,qwen2.5-7b
R_control_harmless,6,0.2222,0.8456513285636902,0.7400000095367432,0.3768844306468963,0.9095072746276855,0.4699232280254364,0.3730769157409668,qwen2.5-7b
R_control_harmless,7,0.2593,0.8556017279624939,0.7546153664588928,0.3238693475723266,0.9348984956741332,0.4699232280254364,0.5328205227851868,qwen2.5-7b
R_control_harmless,8,0.2963,0.8516148328781128,0.7423076629638672,0.2897556126117706,0.9424428939819336,0.4699232280254364,0.6441025733947754,qwen2.5-7b
R_control_harmless,9,0.3333,0.8337242007255554,0.8025640845298767,0.4497356116771698,0.990564227104187,0.4699232280254364,0.5238461494445801,qwen2.5-7b
R_control_harmless,10,0.3704,0.8344277739524841,0.7984615564346313,0.4471826255321502,0.9881979823112488,0.4699232280254364,0.5961538553237915,qwen2.5-7b
R_control_harmless,11,0.4074,0.8457685708999634,0.7987179756164551,0.4364899098873138,0.9939954280853271,0.4699232280254364,0.7974358797073364,qwen2.5-7b
