model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,margin_shift,class_gap
qwen3.5-9b,C,15,23,random,R_control,4.0,4.0,-0.3589830696582794,-0.4640554837882519,-0.25709271654486676,-0.033199965953826904,2.92580509185791,3.0430006980895996,2.4456251859664917,1.2442629048600633,-4.389062404632568,33.62088394165039
qwen3.5-9b,C,15,23,random,R_role,4.0,4.0,0.05509134382009506,0.008661613799631596,0.10301854722201821,-0.08840000629425049,2.92580509185791,3.0430006980895996,2.4456251859664917,1.2442629048600633,-4.389062404632568,19.147296905517578
qwen3.5-9b,C,15,31,random,R_harm,4.0,4.0,-0.2760431170463562,-0.35349344164133073,-0.1992009785026312,-0.014400005340576172,2.92580509185791,3.0430006980895996,2.4456251859664917,1.2442629048600633,-4.389062404632568,118.91390991210938
qwen3.5-9b,C,15,31,random,R_control,4.0,4.0,-0.327545702457428,-0.4088762328028679,-0.24763382785022264,-0.03919994831085205,2.92580509185791,3.0430006980895996,2.4456251859664917,1.2442629048600633,-4.389062404632568,76.66504669189453
qwen3.5-9b,C,15,31,random,R_role,4.0,4.0,0.02898402139544487,-0.02437101639807224,0.08200820926576842,-0.290800005197525,2.92580509185791,3.0430006980895996,2.4456251859664917,1.2442629048600633,-4.389062404632568,60.2837028503418
qwen3.5-9b,C,15,16,random,R_harm,-4.0,4.0,-0.06933367252349854,-0.09157688207924367,-0.048283260967582474,0.0,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,10.192642211914062
qwen3.5-9b,C,15,16,random,R_control,-4.0,4.0,-0.08904845267534256,-0.12277000900357962,-0.05526279509067536,-0.0028000473976135254,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,6.531675815582275
qwen3.5-9b,C,15,16,random,R_role,-4.0,4.0,0.19425812363624573,0.1862089354544878,0.20223894231021405,-0.008799970149993896,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,9.099043846130371
qwen3.5-9b,C,15,23,random,R_harm,-4.0,4.0,-0.24898476898670197,-0.33048472851514815,-0.17076659277081493,-0.003600001335144043,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,50.47686004638672
qwen3.5-9b,C,15,23,random,R_control,-4.0,4.0,-0.2557046413421631,-0.3561757802963257,-0.15663711540400987,-0.019999980926513672,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,33.62088394165039
qwen3.5-9b,C,15,23,random,R_role,-4.0,4.0,0.3551505208015442,0.30115668550133706,0.4102784603834152,-0.18519997596740723,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,19.147296905517578
qwen3.5-9b,C,15,31,random,R_harm,-4.0,4.0,-0.07309229671955109,-0.14571142867207526,-0.002481510199140779,-0.015999972820281982,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,118.91390991210938
qwen3.5-9b,C,15,31,random,R_control,-4.0,4.0,-0.2439773678779602,-0.315298842638731,-0.17243966497480878,-0.018799960613250732,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,76.66504669189453
qwen3.5-9b,C,15,31,random,R_role,-4.0,4.0,0.12180154770612717,0.05419653402641415,0.18957720212638376,-0.386400006711483,1.6754655838012695,2.8640573024749756,2.4456251859664917,1.1710941312305478,-4.068124771118164,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,0.25,0.25,0.2263905555009842,0.2235840242356062,0.22918401807546615,-0.0004000067710876465,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,0.25,0.25,0.270347535610199,0.26744264289736747,0.27295516803860664,0.0004000067710876465,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,0.25,0.25,0.05037838593125343,0.048192914389073846,0.052543440461158754,0.01759999990463257,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,0.25,0.25,0.12334856390953064,0.1160980261862278,0.13038973584771157,-0.0004000067710876465,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,0.25,0.25,0.13337954878807068,0.12027637232095004,0.14610803127288818,-0.00279998779296875,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,0.25,0.25,0.03381567448377609,0.02616848312318325,0.041068250127136705,-0.03720003366470337,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,0.25,0.25,0.10924741625785828,0.10084684565663338,0.11794453505426646,-0.0012000203132629395,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,0.25,0.25,0.09878356009721756,0.08420284148305654,0.11359957642853259,-0.00279998779296875,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,0.25,0.25,-0.06774887442588806,-0.0858514478430152,-0.050245337747037426,-0.0504000186920166,0.06248772516846657,0.09728477150201797,0.009820567269343883,9.906227291543987,1.6476562023162842,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,-0.25,0.25,-0.2256697118282318,-0.22964783944189548,-0.22167808786034585,0.0004000067710876465,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,-0.25,0.25,-0.27478671073913574,-0.2776553750038147,-0.2718199372291565,0.0,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,-0.25,0.25,-0.04839533194899559,-0.05105365449562669,-0.04578281017020345,-0.01519995927810669,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,-0.25,0.25,-0.13201656937599182,-0.141014239564538,-0.12291249930858612,0.0004000067710876465,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,-0.25,0.25,-0.14339981973171234,-0.15305512584745884,-0.13379571549594402,-0.001199960708618164,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,-0.25,0.25,-0.0389360710978508,-0.04501409363001585,-0.03263933835551143,0.020799994468688965,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,-0.25,0.25,-0.11643199622631073,-0.1260726422071457,-0.10668100491166116,0.000800013542175293,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,-0.25,0.25,-0.1033080667257309,-0.11513779517263174,-0.09206723794341089,0.0004000067710876465,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,-0.25,0.25,0.026906516402959824,0.010133036389015615,0.044052509125322104,0.02240002155303955,0.05955972522497177,0.07036907970905304,0.009820567269343883,7.165480137661583,-1.451562523841858,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,0.5,0.5,0.45154643058776855,0.4466547302901745,0.4560735322535038,-0.0004000067710876465,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,0.5,0.5,0.534716010093689,0.528127908706665,0.5407195895910263,0.0004000067710876465,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,0.5,0.5,0.10178163647651672,0.09812243934720755,0.10531725324690341,0.024399995803833008,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,0.5,0.5,0.24221043288707733,0.2265670493245125,0.2581134334206581,-0.001600027084350586,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,0.5,0.5,0.26309508085250854,0.233171296864748,0.29210000261664393,-0.0067999958992004395,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,0.5,0.5,0.06296470016241074,0.04670483274385333,0.07864252347499132,-0.08560001850128174,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,0.5,0.5,0.21249689161777496,0.19516041465103626,0.23082446493208408,-0.001999974250793457,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,0.5,0.5,0.1981833279132843,0.16545028612017632,0.23030885234475135,-0.01239997148513794,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,0.5,0.5,-0.1614667922258377,-0.19457746297121048,-0.12805030420422564,-0.10519999265670776,0.2565315365791321,0.42527201771736145,0.036699964199215174,11.587804702176136,3.414843797683716,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,-0.5,0.5,-0.4484257996082306,-0.45736561343073845,-0.43942284807562826,0.0004000067710876465,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,-0.5,0.5,-0.551898717880249,-0.5584422513842583,-0.5448506966233253,-0.0004000067710876465,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,-0.5,0.5,-0.09373977035284042,-0.09935989044606686,-0.08832518942654133,-0.03759998083114624,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,-0.5,0.5,-0.27487531304359436,-0.2966062530875206,-0.25334179252386096,-0.0004000067710876465,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,-0.5,0.5,-0.30492034554481506,-0.323737845569849,-0.2874059908092022,-0.0015999674797058105,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,-0.5,0.5,-0.08310773223638535,-0.09377682879567147,-0.07264842074364423,0.024399995803833008,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,-0.5,0.5,-0.24060513079166412,-0.26293896436691283,-0.21924784891307356,0.001999974250793457,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,-0.5,0.5,-0.21842093765735626,-0.2381807766854763,-0.19972569793462755,0.0004000067710876465,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,-0.5,0.5,0.025372281670570374,-0.004868230083957314,0.05657920464873314,0.020799994468688965,0.2416788637638092,0.23593267798423767,0.036699964199215174,6.428689594996474,-2.830312490463257,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,1.0,1.0,0.8915708065032959,0.882511280477047,0.9000698789954186,-0.0004000067710876465,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,1.0,1.0,1.0403468608856201,1.0235683530569077,1.055824738740921,-0.0015999674797058105,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,1.0,1.0,0.20275047421455383,0.19781868755817414,0.20785936266183852,0.031200051307678223,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,1.0,1.0,0.4745803475379944,0.43345798179507256,0.5152487248182297,-0.004800021648406982,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,1.0,1.0,0.5064191818237305,0.43466220870614053,0.5756841704249381,-0.06039994955062866,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,1.0,1.0,0.10472443699836731,0.07178628873080015,0.13855203948915004,-0.2459999918937683,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,1.0,1.0,0.40867483615875244,0.3634711608290672,0.4533843047916889,-0.0067999958992004395,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,1.0,1.0,0.38935601711273193,0.3141935981810093,0.46059005632996547,-0.1395999789237976,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,1.0,1.0,-0.3417063057422638,-0.40026931613683703,-0.2797691464424134,-0.2964000105857849,1.277613878250122,2.2803053855895996,0.15131152421236038,15.070269085316141,6.423906326293945,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,-1.0,1.0,-0.8756136894226074,-0.8957259893417359,-0.8560015857219696,0.0004000067710876465,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,-1.0,1.0,-1.0990909337997437,-1.1169183433055878,-1.0816074728965759,-0.000800013542175293,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,-1.0,1.0,-0.1727931946516037,-0.1838257998228073,-0.16230092607438565,-0.0875999927520752,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,-1.0,1.0,-0.5731778740882874,-0.6304757684469223,-0.5191379219293595,-0.0020000338554382324,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,-1.0,1.0,-0.6918046474456787,-0.740896126627922,-0.6437922656536103,-0.013599991798400879,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,-1.0,1.0,-0.18260249495506287,-0.19729166105389595,-0.16896904818713668,-0.010399997234344482,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,-1.0,1.0,-0.4954414665699005,-0.5488929599523544,-0.44385790452361107,-0.003600001335144043,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,-1.0,1.0,-0.5059001445770264,-0.5445339694619179,-0.4671955727040768,-0.010399997234344482,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,-1.0,1.0,-0.05330197513103485,-0.10190393161028624,-0.006464934127870986,-0.053600013256073,1.2461639642715454,0.6572175621986389,0.15131152421236038,4.343473278851235,-6.086874961853027,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,2.0,2.0,1.6954741477966309,1.6732415556907654,1.7164842814207077,-0.001999974250793457,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,2.0,2.0,1.9451453685760498,1.9092663288116456,1.9791921764612197,-0.0040000081062316895,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,2.0,2.0,0.38395270705223083,0.37610053569078444,0.3917761020362377,0.006400048732757568,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,2.0,2.0,0.7715021371841431,0.6806237459182739,0.8582595646381378,-0.054000020027160645,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,2.0,2.0,0.7401354312896729,0.6181524083018303,0.8614644929766653,-0.3163999915122986,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,2.0,2.0,0.08777616173028946,0.035602574795484544,0.14099221937358375,-0.4992000162601471,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,2.0,2.0,0.6461033821105957,0.5442758321762085,0.7445076480507851,-0.47759997844696045,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,2.0,2.0,0.5221495628356934,0.400609964132309,0.6406440049409866,-0.7219999730587006,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,2.0,2.0,-0.6325563788414001,-0.7266511663794517,-0.5313462406396866,-0.46680000610649586,4.412099838256836,8.22130012512207,0.6903385892510414,11.909083822246531,7.517226696014404,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,-2.0,2.0,-1.6289243698120117,-1.6620832979679108,-1.5964522182941436,0.0012000203132629395,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,-2.0,2.0,-2.0981268882751465,-2.134548622369766,-2.0624922037124636,-0.0015999674797058105,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,-2.0,2.0,-0.289438933134079,-0.3055906884372234,-0.27407319471240044,-0.118399977684021,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,-2.0,2.0,-0.9062826633453369,-1.0015878140926362,-0.8154115661978723,-0.03200000524520874,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,-2.0,2.0,-1.2384313344955444,-1.3459890514612198,-1.134993463754654,-0.14399999380111694,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,-2.0,2.0,-0.3466806411743164,-0.37715635150671006,-0.31728919968008995,-0.1568000316619873,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,-2.0,2.0,-0.8059856295585632,-0.896543125808239,-0.7169170826673508,-0.11320000886917114,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,-2.0,2.0,-0.9828682541847229,-1.076027548313141,-0.8902289792895317,-0.1751999855041504,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,-2.0,2.0,0.15042173862457275,0.09371673669666052,0.2100895524024963,0.0559999942779541,5.303165912628174,1.740586757659912,0.6903385892510414,2.5213522534620303,-11.444687843322754,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,4.0,4.0,3.039005994796753,3.001654350757599,3.075325679779053,-0.001999974250793457,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,4.0,4.0,3.494058132171631,3.4431983709335325,3.5428229570388794,-0.00279998779296875,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,4.0,4.0,0.637137770652771,0.6224207267165184,0.651410086452961,-0.04519999027252197,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,4.0,4.0,0.9021439552307129,0.8009132474660874,0.99846882969141,-0.10559999942779541,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,4.0,4.0,0.8267896175384521,0.7036138147115707,0.9478786960244179,-0.15279996395111084,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,4.0,4.0,0.017127208411693573,-0.028207906102761627,0.06341329831629984,-0.15640002489089966,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,4.0,4.0,0.5143044590950012,0.4087978631258011,0.6178130477666854,-0.696399986743927,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,4.0,4.0,0.32017162442207336,0.19846455603837967,0.4375739797949791,-0.7719999700784683,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,4.0,4.0,-1.2117160558700562,-1.2695616543293,-1.1509854674339295,-0.3384000062942505,7.370670318603516,11.414219856262207,4.50876984000206,2.531559662902862,3.173325777053833,60.2837028503418
qwen3.5-9b,C,18,19,R_harm,R_harm,-4.0,4.0,-2.938610792160034,-2.977109855413437,-2.9007886409759522,0.000800013542175293,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,23.36080551147461
qwen3.5-9b,C,18,19,R_harm,R_control,-4.0,4.0,-3.803755760192871,-3.852242869138718,-3.7578350424766542,0.000800013542175293,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,15.32968807220459
qwen3.5-9b,C,18,19,R_harm,R_role,-4.0,4.0,-0.47783780097961426,-0.4937314473092556,-0.4625884048640728,-0.0843999981880188,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,12.593536376953125
qwen3.5-9b,C,18,25,R_harm,R_harm,-4.0,4.0,-1.1137276887893677,-1.2111226618289948,-1.0205631643533708,-0.03240001201629639,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,62.13874053955078
qwen3.5-9b,C,18,25,R_harm,R_control,-4.0,4.0,-1.569524884223938,-1.689677655696869,-1.4551642984151842,-0.142799973487854,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,40.54935836791992
qwen3.5-9b,C,18,25,R_harm,R_role,-4.0,4.0,-0.432796835899353,-0.4740526720881462,-0.39192923754453657,-0.1632000207901001,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,20.990402221679688
qwen3.5-9b,C,18,31,R_harm,R_harm,-4.0,4.0,-0.9483764171600342,-1.0483801633119583,-0.8488980427384377,-0.475600004196167,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,118.91390991210938
qwen3.5-9b,C,18,31,R_harm,R_control,-4.0,4.0,-1.205162763595581,-1.3208432614803314,-1.0925575941801073,-0.5839999616146088,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,76.66504669189453
qwen3.5-9b,C,18,31,R_harm,R_role,-4.0,4.0,0.15541431307792664,0.08328415527939796,0.2276005282998085,0.46480000019073486,7.914433479309082,4.261961460113525,4.50876984000206,0.94526037286294,-12.822187423706055,60.2837028503418
qwen3.5-9b,C,18,19,R_control,R_harm,0.25,0.25,0.12717968225479126,0.12411376796662807,0.13013988584280015,0.0,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,23.36080551147461
qwen3.5-9b,C,18,19,R_control,R_control,0.25,0.25,0.2199142873287201,0.21698616556823253,0.22264553233981133,0.000800013542175293,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,15.32968807220459
qwen3.5-9b,C,18,19,R_control,R_role,0.25,0.25,0.059554826468229294,0.05802110908553004,0.06111840894445777,0.010800004005432129,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,12.593536376953125
qwen3.5-9b,C,18,25,R_control,R_harm,0.25,0.25,0.0690334215760231,0.06490663271397352,0.073178156837821,0.0,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,62.13874053955078
qwen3.5-9b,C,18,25,R_control,R_control,0.25,0.25,0.10757922381162643,0.10067868921905757,0.11422137506306171,-0.001999974250793457,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,40.54935836791992
qwen3.5-9b,C,18,25,R_control,R_role,0.25,0.25,0.056840453296899796,0.05275815175846219,0.06068132966756821,-0.013599991798400879,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,20.990402221679688
qwen3.5-9b,C,18,31,R_control,R_harm,0.25,0.25,0.06074339523911476,0.05583685878664255,0.06578807402402162,-0.0004000067710876465,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,118.91390991210938
qwen3.5-9b,C,18,31,R_control,R_control,0.25,0.25,0.08017393946647644,0.07297856602817773,0.08753015007823706,-0.001199960708618164,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,76.66504669189453
qwen3.5-9b,C,18,31,R_control,R_role,0.25,0.25,0.006571674253791571,-0.005214614316355437,0.017855729768052695,-0.01320001482963562,0.02371969260275364,0.037105947732925415,0.009820567269343883,3.7783914834284804,0.6985937356948853,60.2837028503418
