model,arm,position,layer,relative_depth,tag_contrast,register_contrast,cos_tag_register,tag_split_half,register_split_half,floor,distinct
qwen2.5-7b,generated,t_post_inst,9,0.3333,tool_vs_user,system_register_vs_tool_register,0.3940597176551819,0.9685407876968384,0.9675431251525879,0.9675431251525879,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,tool_vs_user,system_register_vs_user_register,0.011869646608829498,0.9685407876968384,0.9521023035049438,0.9521023035049438,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,tool_vs_user,tool_register_vs_user_register,0.341633677482605,0.9685407876968384,0.9772549867630005,0.9685407876968384,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,system_vs_user,system_register_vs_tool_register,0.09519354999065399,0.9706494212150574,0.9675431251525879,0.9675431251525879,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,system_vs_user,system_register_vs_user_register,0.1369245946407318,0.9706494212150574,0.9521023035049438,0.9521023035049438,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,system_vs_user,tool_register_vs_user_register,0.015326173044741154,0.9706494212150574,0.9772549867630005,0.9706494212150574,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,assistant_vs_user,system_register_vs_tool_register,0.015601183287799358,0.9112840890884399,0.9675431251525879,0.9112840890884399,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,assistant_vs_user,system_register_vs_user_register,0.04426298290491104,0.9112840890884399,0.9521023035049438,0.9112840890884399,True
qwen2.5-7b,generated,t_post_inst,9,0.3333,assistant_vs_user,tool_register_vs_user_register,0.018441198393702507,0.9112840890884399,0.9772549867630005,0.9112840890884399,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,tool_vs_user,system_register_vs_tool_register,0.4111076593399048,0.9633800387382507,0.970615565776825,0.9633800387382507,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,tool_vs_user,system_register_vs_user_register,0.04406221583485603,0.9633800387382507,0.9504860043525696,0.9504860043525696,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,tool_vs_user,tool_register_vs_user_register,0.3493176996707916,0.9633800387382507,0.9772027730941772,0.9633800387382507,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,system_vs_user,system_register_vs_tool_register,0.0893421396613121,0.9660247564315796,0.970615565776825,0.9660247564315796,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,system_vs_user,system_register_vs_user_register,0.21251073479652405,0.9660247564315796,0.9504860043525696,0.9504860043525696,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,system_vs_user,tool_register_vs_user_register,0.07144751399755478,0.9660247564315796,0.9772027730941772,0.9660247564315796,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,assistant_vs_user,system_register_vs_tool_register,0.043047986924648285,0.9085732698440552,0.970615565776825,0.9085732698440552,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,assistant_vs_user,system_register_vs_user_register,0.04929304122924805,0.9085732698440552,0.9504860043525696,0.9085732698440552,True
qwen2.5-7b,generated,t_post_inst,10,0.3704,assistant_vs_user,tool_register_vs_user_register,0.07572229206562042,0.9085732698440552,0.9772027730941772,0.9085732698440552,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,tool_vs_user,system_register_vs_tool_register,0.39537128806114197,0.9609555006027222,0.9670535326004028,0.9609555006027222,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,tool_vs_user,system_register_vs_user_register,0.04386911541223526,0.9609555006027222,0.9467207193374634,0.9467207193374634,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,tool_vs_user,tool_register_vs_user_register,0.3325841426849365,0.9609555006027222,0.9744709134101868,0.9609555006027222,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,system_vs_user,system_register_vs_tool_register,0.089396171271801,0.968203067779541,0.9670535326004028,0.9670535326004028,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,system_vs_user,system_register_vs_user_register,0.24358947575092316,0.968203067779541,0.9467207193374634,0.9467207193374634,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,system_vs_user,tool_register_vs_user_register,0.09813950955867767,0.968203067779541,0.9744709134101868,0.968203067779541,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,assistant_vs_user,system_register_vs_tool_register,0.05643512308597565,0.9128466844558716,0.9670535326004028,0.9128466844558716,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,assistant_vs_user,system_register_vs_user_register,0.05308527499437332,0.9128466844558716,0.9467207193374634,0.9128466844558716,True
qwen2.5-7b,generated,t_post_inst,11,0.4074,assistant_vs_user,tool_register_vs_user_register,0.09149720519781113,0.9128466844558716,0.9744709134101868,0.9128466844558716,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,tool_vs_user,system_register_vs_tool_register,0.4267665147781372,0.9636856913566589,0.9709780812263489,0.9636856913566589,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,tool_vs_user,system_register_vs_user_register,0.04741097241640091,0.9636856913566589,0.947780430316925,0.947780430316925,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,tool_vs_user,tool_register_vs_user_register,0.3789343535900116,0.9636856913566589,0.975450336933136,0.9636856913566589,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,system_vs_user,system_register_vs_tool_register,0.07209733128547668,0.9674710035324097,0.9709780812263489,0.9674710035324097,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,system_vs_user,system_register_vs_user_register,0.2518070340156555,0.9674710035324097,0.947780430316925,0.947780430316925,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,system_vs_user,tool_register_vs_user_register,0.11750823259353638,0.9674710035324097,0.975450336933136,0.9674710035324097,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,assistant_vs_user,system_register_vs_tool_register,0.06496413797140121,0.9050807952880859,0.9709780812263489,0.9050807952880859,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,assistant_vs_user,system_register_vs_user_register,0.008573479950428009,0.9050807952880859,0.947780430316925,0.9050807952880859,True
qwen2.5-7b,generated,t_post_inst,12,0.4444,assistant_vs_user,tool_register_vs_user_register,0.06944015622138977,0.9050807952880859,0.975450336933136,0.9050807952880859,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,tool_vs_user,system_register_vs_tool_register,0.2968132495880127,0.9729105830192566,0.9726002812385559,0.9726002812385559,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,tool_vs_user,system_register_vs_user_register,0.022304324433207512,0.9729105830192566,0.9389686584472656,0.9389686584472656,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,tool_vs_user,tool_register_vs_user_register,0.3281792104244232,0.9729105830192566,0.9716339111328125,0.9716339111328125,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,system_vs_user,system_register_vs_tool_register,0.058904051780700684,0.9664324522018433,0.9726002812385559,0.9664324522018433,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,system_vs_user,system_register_vs_user_register,0.2048632949590683,0.9664324522018433,0.9389686584472656,0.9389686584472656,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,system_vs_user,tool_register_vs_user_register,0.08358608186244965,0.9664324522018433,0.9716339111328125,0.9664324522018433,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,assistant_vs_user,system_register_vs_tool_register,0.2001907080411911,0.9046989679336548,0.9726002812385559,0.9046989679336548,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,assistant_vs_user,system_register_vs_user_register,0.10628972202539444,0.9046989679336548,0.9389686584472656,0.9046989679336548,True
qwen2.5-7b,generated,t_post_inst,13,0.4815,assistant_vs_user,tool_register_vs_user_register,0.13513018190860748,0.9046989679336548,0.9716339111328125,0.9046989679336548,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,tool_vs_user,system_register_vs_tool_register,0.3073628544807434,0.9669088125228882,0.9678381681442261,0.9669088125228882,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,tool_vs_user,system_register_vs_user_register,0.08380375802516937,0.9669088125228882,0.9338805079460144,0.9338805079460144,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,tool_vs_user,tool_register_vs_user_register,0.3710593581199646,0.9669088125228882,0.9688434600830078,0.9669088125228882,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,system_vs_user,system_register_vs_tool_register,0.0600038580596447,0.956080436706543,0.9678381681442261,0.956080436706543,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,system_vs_user,system_register_vs_user_register,0.20627498626708984,0.956080436706543,0.9338805079460144,0.9338805079460144,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,system_vs_user,tool_register_vs_user_register,0.08551518619060516,0.956080436706543,0.9688434600830078,0.956080436706543,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,assistant_vs_user,system_register_vs_tool_register,0.19183947145938873,0.8533784747123718,0.9678381681442261,0.8533784747123718,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,assistant_vs_user,system_register_vs_user_register,0.13165178894996643,0.8533784747123718,0.9338805079460144,0.8533784747123718,True
qwen2.5-7b,generated,t_post_inst,14,0.5185,assistant_vs_user,tool_register_vs_user_register,0.10108230262994766,0.8533784747123718,0.9688434600830078,0.8533784747123718,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,tool_vs_user,system_register_vs_tool_register,0.3492712080478668,0.9660471081733704,0.967157244682312,0.9660471081733704,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,tool_vs_user,system_register_vs_user_register,0.03995886445045471,0.9660471081733704,0.9274764060974121,0.9274764060974121,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,tool_vs_user,tool_register_vs_user_register,0.3836049437522888,0.9660471081733704,0.9680216908454895,0.9660471081733704,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,system_vs_user,system_register_vs_tool_register,0.013998331502079964,0.9654310345649719,0.967157244682312,0.9654310345649719,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,system_vs_user,system_register_vs_user_register,0.21354228258132935,0.9654310345649719,0.9274764060974121,0.9274764060974121,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,system_vs_user,tool_register_vs_user_register,0.13392561674118042,0.9654310345649719,0.9680216908454895,0.9654310345649719,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,assistant_vs_user,system_register_vs_tool_register,0.1924346387386322,0.8438072204589844,0.967157244682312,0.8438072204589844,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,assistant_vs_user,system_register_vs_user_register,0.12542185187339783,0.8438072204589844,0.9274764060974121,0.8438072204589844,True
qwen2.5-7b,generated,t_post_inst,15,0.5556,assistant_vs_user,tool_register_vs_user_register,0.1090361475944519,0.8438072204589844,0.9680216908454895,0.8438072204589844,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,tool_vs_user,system_register_vs_tool_register,0.3339370787143707,0.9581297636032104,0.9630279541015625,0.9581297636032104,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,tool_vs_user,system_register_vs_user_register,0.0006042104214429855,0.9581297636032104,0.9194146990776062,0.9194146990776062,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,tool_vs_user,tool_register_vs_user_register,0.33599886298179626,0.9581297636032104,0.9656767845153809,0.9581297636032104,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,system_vs_user,system_register_vs_tool_register,0.04525072127580643,0.9602262377738953,0.9630279541015625,0.9602262377738953,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,system_vs_user,system_register_vs_user_register,0.1758030354976654,0.9602262377738953,0.9194146990776062,0.9194146990776062,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,system_vs_user,tool_register_vs_user_register,0.07629846036434174,0.9602262377738953,0.9656767845153809,0.9602262377738953,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,assistant_vs_user,system_register_vs_tool_register,0.16677072644233704,0.8116179704666138,0.9630279541015625,0.8116179704666138,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,assistant_vs_user,system_register_vs_user_register,0.11541314423084259,0.8116179704666138,0.9194146990776062,0.8116179704666138,True
qwen2.5-7b,generated,t_post_inst,16,0.5926,assistant_vs_user,tool_register_vs_user_register,0.08764931559562683,0.8116179704666138,0.9656767845153809,0.8116179704666138,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,tool_vs_user,system_register_vs_tool_register,0.37476545572280884,0.9548683166503906,0.9633482098579407,0.9548683166503906,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,tool_vs_user,system_register_vs_user_register,0.09830310940742493,0.9548683166503906,0.9181652069091797,0.9181652069091797,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,tool_vs_user,tool_register_vs_user_register,0.31125399470329285,0.9548683166503906,0.9664899706840515,0.9548683166503906,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,system_vs_user,system_register_vs_tool_register,0.018816977739334106,0.9561872482299805,0.9633482098579407,0.9561872482299805,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,system_vs_user,system_register_vs_user_register,0.10959155857563019,0.9561872482299805,0.9181652069091797,0.9181652069091797,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,system_vs_user,tool_register_vs_user_register,0.05609821155667305,0.9561872482299805,0.9664899706840515,0.9561872482299805,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,assistant_vs_user,system_register_vs_tool_register,0.17381948232650757,0.7939837574958801,0.9633482098579407,0.7939837574958801,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,assistant_vs_user,system_register_vs_user_register,0.1647273600101471,0.7939837574958801,0.9181652069091797,0.7939837574958801,True
qwen2.5-7b,generated,t_post_inst,17,0.6296,assistant_vs_user,tool_register_vs_user_register,0.06271360069513321,0.7939837574958801,0.9664899706840515,0.7939837574958801,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,tool_vs_user,system_register_vs_tool_register,0.40591615438461304,0.9423242807388306,0.959778904914856,0.9423242807388306,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,tool_vs_user,system_register_vs_user_register,0.08235939592123032,0.9423242807388306,0.9173526763916016,0.9173526763916016,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,tool_vs_user,tool_register_vs_user_register,0.33542078733444214,0.9423242807388306,0.9668256044387817,0.9423242807388306,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,system_vs_user,system_register_vs_tool_register,0.08377319574356079,0.9475339651107788,0.959778904914856,0.9475339651107788,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,system_vs_user,system_register_vs_user_register,0.16988036036491394,0.9475339651107788,0.9173526763916016,0.9173526763916016,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,system_vs_user,tool_register_vs_user_register,0.040317222476005554,0.9475339651107788,0.9668256044387817,0.9475339651107788,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,assistant_vs_user,system_register_vs_tool_register,0.1242642030119896,0.7403349280357361,0.959778904914856,0.7403349280357361,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,assistant_vs_user,system_register_vs_user_register,0.06807279586791992,0.7403349280357361,0.9173526763916016,0.7403349280357361,True
qwen2.5-7b,generated,t_post_inst,18,0.6667,assistant_vs_user,tool_register_vs_user_register,0.0719740018248558,0.7403349280357361,0.9668256044387817,0.7403349280357361,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,tool_vs_user,system_register_vs_tool_register,0.38498371839523315,0.8936511874198914,0.9502398371696472,0.8936511874198914,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,tool_vs_user,system_register_vs_user_register,0.06377144902944565,0.8936511874198914,0.9122053384780884,0.8936511874198914,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,tool_vs_user,tool_register_vs_user_register,0.3006381690502167,0.8936511874198914,0.9663206934928894,0.8936511874198914,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,system_vs_user,system_register_vs_tool_register,0.12320379912853241,0.913593590259552,0.9502398371696472,0.913593590259552,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,system_vs_user,system_register_vs_user_register,0.19314736127853394,0.913593590259552,0.9122053384780884,0.9122053384780884,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,system_vs_user,tool_register_vs_user_register,0.02677144482731819,0.913593590259552,0.9663206934928894,0.913593590259552,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,assistant_vs_user,system_register_vs_tool_register,0.0627933219075203,0.6131187677383423,0.9502398371696472,0.6131187677383423,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,assistant_vs_user,system_register_vs_user_register,0.007487849332392216,0.6131187677383423,0.9122053384780884,0.6131187677383423,True
qwen2.5-7b,generated,t_post_inst,19,0.7037,assistant_vs_user,tool_register_vs_user_register,0.05111044645309448,0.6131187677383423,0.9663206934928894,0.6131187677383423,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,tool_vs_user,system_register_vs_tool_register,0.3341965973377228,0.8621960878372192,0.9389300346374512,0.8621960878372192,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,tool_vs_user,system_register_vs_user_register,0.04792366176843643,0.8621960878372192,0.9066187143325806,0.8621960878372192,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,tool_vs_user,tool_register_vs_user_register,0.3130439519882202,0.8621960878372192,0.9634687304496765,0.8621960878372192,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,system_vs_user,system_register_vs_tool_register,0.16731330752372742,0.8884072303771973,0.9389300346374512,0.8884072303771973,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,system_vs_user,system_register_vs_user_register,0.2519760727882385,0.8884072303771973,0.9066187143325806,0.8884072303771973,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,system_vs_user,tool_register_vs_user_register,0.04237847030162811,0.8884072303771973,0.9634687304496765,0.8884072303771973,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,assistant_vs_user,system_register_vs_tool_register,0.029061567038297653,0.5295406579971313,0.9389300346374512,0.5295406579971313,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,assistant_vs_user,system_register_vs_user_register,0.07138504832983017,0.5295406579971313,0.9066187143325806,0.5295406579971313,True
qwen2.5-7b,generated,t_post_inst,20,0.7407,assistant_vs_user,tool_register_vs_user_register,0.027286347001791,0.5295406579971313,0.9634687304496765,0.5295406579971313,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,tool_vs_user,system_register_vs_tool_register,0.28205594420433044,0.800965428352356,0.9271377325057983,0.800965428352356,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,tool_vs_user,system_register_vs_user_register,0.0780978798866272,0.800965428352356,0.9203817248344421,0.800965428352356,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,tool_vs_user,tool_register_vs_user_register,0.26743122935295105,0.800965428352356,0.9634724855422974,0.800965428352356,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,system_vs_user,system_register_vs_tool_register,0.1636061668395996,0.8416670560836792,0.9271377325057983,0.8416670560836792,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,system_vs_user,system_register_vs_user_register,0.23047992587089539,0.8416670560836792,0.9203817248344421,0.8416670560836792,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,system_vs_user,tool_register_vs_user_register,0.05390920862555504,0.8416670560836792,0.9634724855422974,0.8416670560836792,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,assistant_vs_user,system_register_vs_tool_register,0.07343880832195282,0.43566733598709106,0.9271377325057983,0.43566733598709106,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,assistant_vs_user,system_register_vs_user_register,0.13266205787658691,0.43566733598709106,0.9203817248344421,0.43566733598709106,True
qwen2.5-7b,generated,t_post_inst,21,0.7778,assistant_vs_user,tool_register_vs_user_register,0.04633508622646332,0.43566733598709106,0.9634724855422974,0.43566733598709106,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,tool_vs_user,system_register_vs_tool_register,0.25578242540359497,0.7137492895126343,0.9107144474983215,0.7137492895126343,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,tool_vs_user,system_register_vs_user_register,0.09727538377046585,0.7137492895126343,0.9092559814453125,0.7137492895126343,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,tool_vs_user,tool_register_vs_user_register,0.25654682517051697,0.7137492895126343,0.956508457660675,0.7137492895126343,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,system_vs_user,system_register_vs_tool_register,0.15708884596824646,0.8050460815429688,0.9107144474983215,0.8050460815429688,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,system_vs_user,system_register_vs_user_register,0.2028539776802063,0.8050460815429688,0.9092559814453125,0.8050460815429688,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,system_vs_user,tool_register_vs_user_register,0.04206029325723648,0.8050460815429688,0.956508457660675,0.8050460815429688,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,assistant_vs_user,system_register_vs_tool_register,0.10167170315980911,0.333116352558136,0.9107144474983215,0.333116352558136,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,assistant_vs_user,system_register_vs_user_register,0.13561546802520752,0.333116352558136,0.9092559814453125,0.333116352558136,True
qwen2.5-7b,generated,t_post_inst,22,0.8148,assistant_vs_user,tool_register_vs_user_register,0.03050912357866764,0.333116352558136,0.956508457660675,0.333116352558136,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,tool_vs_user,system_register_vs_tool_register,0.22687867283821106,0.6851162314414978,0.9033046960830688,0.6851162314414978,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,tool_vs_user,system_register_vs_user_register,0.1872587651014328,0.6851162314414978,0.9145668148994446,0.6851162314414978,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,tool_vs_user,tool_register_vs_user_register,0.29232579469680786,0.6851162314414978,0.9597517848014832,0.6851162314414978,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,system_vs_user,system_register_vs_tool_register,0.19258058071136475,0.7870131134986877,0.9033046960830688,0.7870131134986877,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,system_vs_user,system_register_vs_user_register,0.1316828727722168,0.7870131134986877,0.9145668148994446,0.7870131134986877,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,system_vs_user,tool_register_vs_user_register,0.027545807883143425,0.7870131134986877,0.9597517848014832,0.7870131134986877,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,assistant_vs_user,system_register_vs_tool_register,0.14681780338287354,0.2613179087638855,0.9033046960830688,0.2613179087638855,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,assistant_vs_user,system_register_vs_user_register,0.1415935456752777,0.2613179087638855,0.9145668148994446,0.2613179087638855,True
qwen2.5-7b,generated,t_post_inst,23,0.8519,assistant_vs_user,tool_register_vs_user_register,0.010272130370140076,0.2613179087638855,0.9597517848014832,0.2613179087638855,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,tool_vs_user,system_register_vs_tool_register,0.2313169538974762,0.6245276927947998,0.8943458795547485,0.6245276927947998,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,tool_vs_user,system_register_vs_user_register,0.19562631845474243,0.6245276927947998,0.9045242071151733,0.6245276927947998,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,tool_vs_user,tool_register_vs_user_register,0.29771068692207336,0.6245276927947998,0.9558960199356079,0.6245276927947998,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,system_vs_user,system_register_vs_tool_register,0.16497337818145752,0.7496968507766724,0.8943458795547485,0.7496968507766724,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,system_vs_user,system_register_vs_user_register,0.14539501070976257,0.7496968507766724,0.9045242071151733,0.7496968507766724,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,system_vs_user,tool_register_vs_user_register,0.0003459155559539795,0.7496968507766724,0.9558960199356079,0.7496968507766724,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,assistant_vs_user,system_register_vs_tool_register,0.11869046837091446,0.18679097294807434,0.8943458795547485,0.18679097294807434,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,assistant_vs_user,system_register_vs_user_register,0.14871211349964142,0.18679097294807434,0.9045242071151733,0.18679097294807434,True
qwen2.5-7b,generated,t_post_inst,24,0.8889,assistant_vs_user,tool_register_vs_user_register,0.032567478716373444,0.18679097294807434,0.9558960199356079,0.18679097294807434,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,tool_vs_user,system_register_vs_tool_register,0.23801206052303314,0.6153073310852051,0.8887354731559753,0.6153073310852051,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,tool_vs_user,system_register_vs_user_register,0.18719440698623657,0.6153073310852051,0.8915442228317261,0.6153073310852051,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,tool_vs_user,tool_register_vs_user_register,0.2952030897140503,0.6153073310852051,0.9532267451286316,0.6153073310852051,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,system_vs_user,system_register_vs_tool_register,0.17760172486305237,0.7640388607978821,0.8887354731559753,0.7640388607978821,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,system_vs_user,system_register_vs_user_register,0.1700529158115387,0.7640388607978821,0.8915442228317261,0.7640388607978821,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,system_vs_user,tool_register_vs_user_register,0.003732516895979643,0.7640388607978821,0.9532267451286316,0.7640388607978821,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,assistant_vs_user,system_register_vs_tool_register,0.14260996878147125,0.2118806540966034,0.8887354731559753,0.2118806540966034,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,assistant_vs_user,system_register_vs_user_register,0.1445653885602951,0.2118806540966034,0.8915442228317261,0.2118806540966034,True
qwen2.5-7b,generated,t_post_inst,25,0.9259,assistant_vs_user,tool_register_vs_user_register,0.008795198053121567,0.2118806540966034,0.9532267451286316,0.2118806540966034,True
qwen2.5-7b,generated,t_post_inst,26,0.963,tool_vs_user,system_register_vs_tool_register,0.23793555796146393,0.606939435005188,0.8874402046203613,0.606939435005188,True
qwen2.5-7b,generated,t_post_inst,26,0.963,tool_vs_user,system_register_vs_user_register,0.2033321112394333,0.606939435005188,0.8896802663803101,0.606939435005188,True
qwen2.5-7b,generated,t_post_inst,26,0.963,tool_vs_user,tool_register_vs_user_register,0.2991390824317932,0.606939435005188,0.9548301696777344,0.606939435005188,True
qwen2.5-7b,generated,t_post_inst,26,0.963,system_vs_user,system_register_vs_tool_register,0.1768290400505066,0.7592660188674927,0.8874402046203613,0.7592660188674927,True
qwen2.5-7b,generated,t_post_inst,26,0.963,system_vs_user,system_register_vs_user_register,0.16131752729415894,0.7592660188674927,0.8896802663803101,0.7592660188674927,True
qwen2.5-7b,generated,t_post_inst,26,0.963,system_vs_user,tool_register_vs_user_register,0.0027601472102105618,0.7592660188674927,0.9548301696777344,0.7592660188674927,True
qwen2.5-7b,generated,t_post_inst,26,0.963,assistant_vs_user,system_register_vs_tool_register,0.14896169304847717,0.263153612613678,0.8874402046203613,0.263153612613678,True
qwen2.5-7b,generated,t_post_inst,26,0.963,assistant_vs_user,system_register_vs_user_register,0.10296109318733215,0.263153612613678,0.8896802663803101,0.263153612613678,True
qwen2.5-7b,generated,t_post_inst,26,0.963,assistant_vs_user,tool_register_vs_user_register,0.025468610227108,0.263153612613678,0.9548301696777344,0.263153612613678,True
qwen2.5-7b,generated,t_post_inst,27,1.0,tool_vs_user,system_register_vs_tool_register,0.3100109100341797,0.5967732667922974,0.8917248845100403,0.5967732667922974,True
qwen2.5-7b,generated,t_post_inst,27,1.0,tool_vs_user,system_register_vs_user_register,0.1955455243587494,0.5967732667922974,0.8904348611831665,0.5967732667922974,True
qwen2.5-7b,generated,t_post_inst,27,1.0,tool_vs_user,tool_register_vs_user_register,0.32969650626182556,0.5967732667922974,0.9590705633163452,0.5967732667922974,True
