concept_a,concept_b,layer,relative_depth,cosine,abs_cosine,null_p97_5,split_half_floor,beyond_null,position_a,position_b,same_position
R_control,R_harm_at_post,7,0.2593,0.15110573172569275,0.15110573172569275,0.03177424147725105,0.8006145358085632,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,8,0.2963,0.14797042310237885,0.14797042310237885,0.03177424147725105,0.7835728526115417,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,9,0.3333,0.033735815435647964,0.033735815435647964,0.03177424147725105,0.733785092830658,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,10,0.3704,-0.034197770059108734,0.034197770059108734,0.03177424147725105,0.7148844599723816,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,11,0.4074,0.03831743821501732,0.03831743821501732,0.03177424147725105,0.7332113981246948,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,12,0.4444,0.05647062882781029,0.05647062882781029,0.03177424147725105,0.7586361169815063,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,13,0.4815,0.23950260877609253,0.23950260877609253,0.03177424147725105,0.8520153760910034,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,14,0.5185,0.38475948572158813,0.38475948572158813,0.03177424147725105,0.9103854298591614,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,15,0.5556,0.493759423494339,0.493759423494339,0.03177424147725105,0.9330968856811525,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,16,0.5926,0.5890800952911377,0.5890800952911377,0.03177424147725105,0.9486418962478638,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,17,0.6296,0.6670268774032593,0.6670268774032593,0.03177424147725105,0.9633119702339172,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,18,0.6667,0.7632840871810913,0.7632840871810913,0.03177424147725105,0.9748777151107788,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,19,0.7037,0.7838112115859985,0.7838112115859985,0.03177424147725105,0.9769220352172852,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,20,0.7407,0.8063490390777588,0.8063490390777588,0.03177424147725105,0.9826434850692748,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,21,0.7778,0.7919074892997742,0.7919074892997742,0.03177424147725105,0.9817975163459778,True,t_post_inst,t_post_inst,True
